LAD,AREA,PAY,PC,PC_0,PC_1
E06000039,Slough ,679.2,SL0  9UZ,SL0, 9UZ
E06000039,Slough ,679.2,SL1  0DH,SL1, 0DH
E06000039,Slough ,679.2,SL2  1AQ,SL2, 1AQ
E06000039,Slough ,679.2,SL3  0HA,SL3, 0HA
E06000039,Slough ,679.2,SL6  0XW,SL6, 0XW
E06000039,Slough ,679.2,SL95 1DX,SL95,1DX
E06000040,Windsor and Maidenhead ,662.7,RG9  3EB,RG9, 3EB
E06000040,Windsor and Maidenhead ,662.7,SL60 1FP,SL60,1FP
E06000040,Windsor and Maidenhead ,662.7,SL7  1RE,SL7, 1RE
E06000040,Windsor and Maidenhead ,662.7,SL8  5RG,SL8, 5RG
E06000040,Windsor and Maidenhead ,662.7,TW18 4TS,TW18,4TS
E06000040,Windsor and Maidenhead ,662.7,TW19 6HA,TW19,6HA
E06000041,Wokingham ,719.2,RG41 1AA,RG41,1AA
E06000042,Milton Keynes ,621.8,MK1  1AB,MK1, 1AB
E06000042,Milton Keynes ,621.8,MK10 0AT,MK10,0AT
E06000042,Milton Keynes ,621.8,MK16 9BH,MK16,9BH
E06000042,Milton Keynes ,621.8,MK17 0JL,MK17,0JL
E06000042,Milton Keynes ,621.8,MK19 7AF,MK19,7AF
E06000042,Milton Keynes ,621.8,MK2  2DB,MK2, 2DB
E06000042,Milton Keynes ,621.8,MK3  5GJ,MK3, 5GJ
E06000042,Milton Keynes ,621.8,MK11 1DB,MK11,1DB
E06000042,Milton Keynes ,621.8,MK12 5AB,MK12,5AB
E06000042,Milton Keynes ,621.8,MK15 0EA,MK15,0EA
E06000042,Milton Keynes ,621.8,MK14 7PA,MK14,7PA
E06000042,Milton Keynes ,621.8,MK13 8LP,MK13,8LP
E06000042,Milton Keynes ,621.8,MK4  3DH,MK4, 3DH
E06000042,Milton Keynes ,621.8,MK46 4DX,MK46,4DX
E06000042,Milton Keynes ,621.8,MK5  6BQ,MK5, 6BQ
E06000042,Milton Keynes ,621.8,MK43 5LY,MK43,5LY
E06000042,Milton Keynes ,621.8,MK9  2JB,MK9, 2JB
E06000042,Milton Keynes ,621.8,MK98 1AA,MK98,1AA
E06000042,Milton Keynes ,621.8,MK6  1AA,MK6, 1AA
E06000042,Milton Keynes ,621.8,MK8  8AP,MK8, 8AP
E06000042,Milton Keynes ,621.8,MK77 1DL,MK77,1DL
E06000042,Milton Keynes ,621.8,MK7  7DQ,MK7, 7DQ
E06000042,Milton Keynes ,621.8,NN7  2JP,NN7, 2JP
E06000042,Milton Keynes ,621.8,NN9  7NP,NN9, 7NP
E06000042,Milton Keynes ,621.8,NN8  7NP,NN8, 7NP
E06000043,Brighton and Hove ,532.8,BN1  1GQ,BN1, 1GQ
E06000043,Brighton and Hove ,532.8,BN2  1DN,BN2, 1DN
E06000043,Brighton and Hove ,532.8,BN3  1BN,BN3, 1BN
E06000043,Brighton and Hove ,532.8,BN4  1GA,BN4, 1GA
E06000043,Brighton and Hove ,532.8,BN41 2ZJ,BN41,2ZJ
E06000043,Brighton and Hove ,532.8,BN42 4QY,BN42,4QY
E06000043,Brighton and Hove ,532.8,BN50 8JZ,BN50,8JZ
E06000043,Brighton and Hove ,532.8,BN51 9AA,BN51,9AA
E06000043,Brighton and Hove ,532.8,BN52 9AY,BN52,9AY
E06000043,Brighton and Hove ,532.8,BN45 7BD,BN45,7BD
E06000043,Brighton and Hove ,532.8,BN6  8XW,BN6, 8XW
E06000043,Brighton and Hove ,532.8,BN88 1AH,BN88,1AH
E06000044,Portsmouth ,568.6,PO1  1TJ,PO1, 1TJ
E06000044,Portsmouth ,568.6,PO2  8YL,PO2, 8YL
E06000044,Portsmouth ,568.6,PO17 6AR,PO17,6AR
E06000044,Portsmouth ,568.6,PO3  5DJ,PO3, 5DJ
E06000044,Portsmouth ,568.6,PO4  9YY,PO4, 9YY
E06000044,Portsmouth ,568.6,PO5  1JS,PO5, 1JS
E06000044,Portsmouth ,568.6,PO6  2HX,PO6, 2HX
E06000044,Portsmouth ,568.6,PO7  5AU,PO7, 5AU
E06000045,Southampton ,571.6,SO1  0AA,SO1, 0AA
E06000045,Southampton ,571.6,SO16 3GH,SO16,3GH
E06000045,Southampton ,571.6,SO14 7NB,SO14,7NB
E06000045,Southampton ,571.6,SO15 0AB,SO15,0AB
E06000045,Southampton ,571.6,SO19 6PY,SO19,6PY
E06000045,Southampton ,571.6,SO2  0AA,SO2, 0AA
E06000045,Southampton ,571.6,SO18 4FL,SO18,4FL
E06000045,Southampton ,571.6,SO17 1WQ,SO17,1WQ
E06000045,Southampton ,571.6,SO3  3BX,SO3, 3BX
E06000045,Southampton ,571.6,SO45 5XS,SO45,5XS
E06000045,Southampton ,571.6,SO9  1PR,SO9, 1PR
E06000045,Southampton ,571.6,SO4  6WA,SO4, 6WA
E06000046,Isle of Wight ,473.5,PO35 5TH,PO35,5TH
E06000046,Isle of Wight ,473.5,PO34 5JD,PO34,5JD
E06000046,Isle of Wight ,473.5,PO36 0EW,PO36,0EW
E06000046,Isle of Wight ,473.5,PO37 6BZ,PO37,6BZ
E06000046,Isle of Wight ,473.5,PO31 7LU,PO31,7LU
E06000046,Isle of Wight ,473.5,PO32 6PU,PO32,6PU
E06000046,Isle of Wight ,473.5,PO33 1BB,PO33,1BB
E06000046,Isle of Wight ,473.5,PO38 1LX,PO38,1LX
E06000046,Isle of Wight ,473.5,PO40 9PD,PO40,9PD
E06000046,Isle of Wight ,473.5,PO41 0NP,PO41,0NP
E06000046,Isle of Wight ,473.5,PO30 2AY,PO30,2AY
E06000046,Isle of Wight ,473.5,PO39 0LB,PO39,0LB
E06000047,County Durham ,502.9,DH1  1AA,DH1, 1AA
E06000047,County Durham ,502.9,DH2  1BD,DH2, 1BD
E06000047,County Durham ,502.9,DH3  1XP,DH3, 1XP
E06000047,County Durham ,502.9,DH4  6AB,DH4, 6AB
E06000047,County Durham ,502.9,DH7  7LB,DH7, 7LB
E06000047,County Durham ,502.9,DH8  0AT,DH8, 0AT
E06000047,County Durham ,502.9,DH6  5HG,DH6, 5HG
E06000047,County Durham ,502.9,DH9  0JL,DH9, 0JL
E06000047,County Durham ,502.9,DH99 1WY,DH99,1WY
E06000047,County Durham ,502.9,DL14 0AR,DL14,0AR
E06000047,County Durham ,502.9,DL13 4NQ,DL13,4NQ
E06000047,County Durham ,502.9,DL12 9JQ,DL12,9JQ
E06000047,County Durham ,502.9,DL15 0GG,DL15,0GG
E06000047,County Durham ,502.9,DL11 7HF,DL11,7HF
E06000047,County Durham ,502.9,DL16 6BW,DL16,6BW
E06000047,County Durham ,502.9,DL10 4YG,DL10,4YG
E06000047,County Durham ,502.9,DH5  9RG,DH5, 9RG
E06000047,County Durham ,502.9,DL17 9PA,DL17,9PA
E06000047,County Durham ,502.9,DH97 1AA,DH97,1AA
E06000047,County Durham ,502.9,DH98 1EE,DH98,1EE
E06000047,County Durham ,502.9,NE16 6LZ,NE16,6LZ
E06000047,County Durham ,502.9,NE17 7BD,NE17,7BD
E06000047,County Durham ,502.9,NE38 9HG,NE38,9HG
E06000047,County Durham ,502.9,NE39 1HA,NE39,1HA
E06000047,County Durham ,502.9,SR8  1JJ,SR8, 1JJ
E06000047,County Durham ,502.9,SR7  9AH,SR7, 9AH
E06000047,County Durham ,502.9,SR88 1AA,SR88,1AA
E06000047,County Durham ,502.9,TS28 5NQ,TS28,5NQ
E06000047,County Durham ,502.9,TS29 6EJ,TS29,6EJ
E06000049,Cheshire East ,556.3,CH3  9PE,CH3, 9PE
E06000049,Cheshire East ,556.3,CW1  1BG,CW1, 1BG
E06000049,Cheshire East ,556.3,CW10 0GB,CW10,0GB
E06000049,Cheshire East ,556.3,CW11 0AA,CW11,0AA
E06000049,Cheshire East ,556.3,CW4  7DF,CW4, 7DF
E06000049,Cheshire East ,556.3,CW3  9WU,CW3, 9WU
E06000049,Cheshire East ,556.3,CW5  5DQ,CW5, 5DQ
E06000049,Cheshire East ,556.3,CW12 1PA,CW12,1PA
E06000049,Cheshire East ,556.3,CW9  6LE,CW9, 6LE
E06000049,Cheshire East ,556.3,CW2  5HL,CW2, 5HL
E06000049,Cheshire East ,556.3,CW7  4BH,CW7, 4BH
E06000049,Cheshire East ,556.3,CW98 1AD,CW98,1AD
E06000049,Cheshire East ,556.3,CW6  9HW,CW6, 9HW
E06000049,Cheshire East ,556.3,M22  5UA,M22, 5UA
E06000049,Cheshire East ,556.3,SK12 2WA,SK12,2WA
E06000049,Cheshire East ,556.3,SK10 1JZ,SK10,1JZ
E06000049,Cheshire East ,556.3,SK11 9BJ,SK11,9BJ
E06000049,Cheshire East ,556.3,SK23 7QX,SK23,7QX
E06000049,Cheshire East ,556.3,SK6  7GW,SK6, 7GW
E06000049,Cheshire East ,556.3,SK7  1RA,SK7, 1RA
E06000049,Cheshire East ,556.3,SK8  3JZ,SK8, 3JZ
E06000049,Cheshire East ,556.3,SK9  1LG,SK9, 1LG
E06000049,Cheshire East ,556.3,SY13 4AH,SY13,4AH
E06000049,Cheshire East ,556.3,SY14 8AE,SY14,8AE
E06000049,Cheshire East ,556.3,WA16 0AN,WA16,0AN
E06000049,Cheshire East ,556.3,WA15 0QE,WA15,0QE
E06000049,Cheshire East ,556.3,WA14 3BZ,WA14,3BZ
E06000050,Cheshire West and Chester ,529.7,CH1  1RH,CH1, 1RH
E06000050,Cheshire West and Chester ,529.7,CH2  1JP,CH2, 1JP
E06000050,Cheshire West and Chester ,529.7,CH33 9AJ,CH33,9AJ
E06000050,Cheshire West and Chester ,529.7,CH34 9DE,CH34,9DE
E06000050,Cheshire West and Chester ,529.7,CH4  0ZW,CH4, 0ZW
E06000050,Cheshire West and Chester ,529.7,CH65 2DZ,CH65,2DZ
E06000050,Cheshire West and Chester ,529.7,CH64 9TY,CH64,9TY
E06000050,Cheshire West and Chester ,529.7,CH66 1SE,CH66,1SE
E06000050,Cheshire West and Chester ,529.7,CH62 9ES,CH62,9ES
E06000050,Cheshire West and Chester ,529.7,CH63 4LG,CH63,4LG
E06000050,Cheshire West and Chester ,529.7,CH88 3ZG,CH88,3ZG
E06000050,Cheshire West and Chester ,529.7,CH99 1AA,CH99,1AA
E06000050,Cheshire West and Chester ,529.7,CH70 8AY,CH70,8AY
E06000050,Cheshire West and Chester ,529.7,CW8  2DE,CW8, 2DE
E06000050,Cheshire West and Chester ,529.7,L62  0AD,L62, 0AD
E06000050,Cheshire West and Chester ,529.7,L63  4LE,L63, 4LE
E06000050,Cheshire West and Chester ,529.7,L64  0SB,L64, 0SB
E06000050,Cheshire West and Chester ,529.7,L66  4UE,L66, 4UE
E06000050,Cheshire West and Chester ,529.7,L65  8EW,L65, 8EW
E06000050,Cheshire West and Chester ,529.7,WA6  0DT,WA6, 0DT
E06000051,Shropshire ,504.8,DY14 0LG,DY14,0LG
E06000051,Shropshire ,504.8,DY7  5ER,DY7, 5ER
E06000051,Shropshire ,504.8,DY12 1SU,DY12,1SU
E06000051,Shropshire ,504.8,GL11 6YD,GL11,6YD
E06000051,Shropshire ,504.8,LD7  1DY,LD7, 1DY
E06000051,Shropshire ,504.8,LL14 5BU,LL14,5BU
E06000051,Shropshire ,504.8,ST19 9AP,ST19,9AP
E06000051,Shropshire ,504.8,SY1  2LA,SY1, 2LA
E06000051,Shropshire ,504.8,SY12 0AP,SY12,0AP
E06000051,Shropshire ,504.8,SY11 1BX,SY11,1BX
E06000051,Shropshire ,504.8,SY10 9WF,SY10,9WF
E06000051,Shropshire ,504.8,SY15 6SY,SY15,6SY
E06000051,Shropshire ,504.8,SY2  5HQ,SY2, 5HQ
E06000051,Shropshire ,504.8,SY21 8DL,SY21,8DL
E06000051,Shropshire ,504.8,SY22 5WD,SY22,5WD
E06000051,Shropshire ,504.8,SY3  8GE,SY3, 8GE
E06000051,Shropshire ,504.8,SY5  6DE,SY5, 6DE
E06000051,Shropshire ,504.8,SY6  1DZ,SY6, 1DZ
E06000051,Shropshire ,504.8,SY9  5AA,SY9, 5AA
E06000051,Shropshire ,504.8,SY99 8AJ,SY99,8AJ
E06000051,Shropshire ,504.8,WV6  7WQ,WV6, 7WQ
E06000051,Shropshire ,504.8,WV7  3PF,WV7, 3PF
E06000051,Shropshire ,504.8,WV8  1QX,WV8, 1QX
E06000051,Shropshire ,504.8,WV16 6TY,WV16,6TY
E06000051,Shropshire ,504.8,WV15 5PA,WV15,5PA
E06000051,Shropshire ,504.8,WV5  7AA,WV5, 7AA
E06000052,Cornwall ,455.6,EX22 6FF,EX22,6FF
E06000052,Cornwall ,455.6,EX23 0NB,EX23,0NB
E06000052,Cornwall ,455.6,PL10 1XJ,PL10,1XJ
E06000052,Cornwall ,455.6,PL11 2AA,PL11,2AA
E06000052,Cornwall ,455.6,PL12 4BY,PL12,4BY
E06000052,Cornwall ,455.6,PL13 2RZ,PL13,2RZ
E06000052,Cornwall ,455.6,PL14 3RJ,PL14,3RJ
E06000052,Cornwall ,455.6,PL18 9LZ,PL18,9LZ
E06000052,Cornwall ,455.6,PL17 8YX,PL17,8YX
E06000052,Cornwall ,455.6,PL15 7RQ,PL15,7RQ
E06000052,Cornwall ,455.6,PL16 0YE,PL16,0YE
E06000052,Cornwall ,455.6,PL25 3EP,PL25,3EP
E06000052,Cornwall ,455.6,PL26 6JR,PL26,6JR
E06000052,Cornwall ,455.6,PL23 1JL,PL23,1JL
E06000052,Cornwall ,455.6,PL22 0GH,PL22,0GH
E06000052,Cornwall ,455.6,PL24 2QQ,PL24,2QQ
E06000052,Cornwall ,455.6,PL30 4BG,PL30,4BG
E06000052,Cornwall ,455.6,PL31 1EQ,PL31,1EQ
E06000052,Cornwall ,455.6,PL32 9AA,PL32,9AA
E06000052,Cornwall ,455.6,PL33 9AA,PL33,9AA
E06000052,Cornwall ,455.6,PL28 8SD,PL28,8SD
E06000052,Cornwall ,455.6,PL29 3SS,PL29,3SS
E06000052,Cornwall ,455.6,PL27 6AG,PL27,6AG
E06000052,Cornwall ,455.6,PL35 0EW,PL35,0EW
E06000052,Cornwall ,455.6,PL34 0AG,PL34,0AG
E06000052,Cornwall ,455.6,TR1  1RW,TR1, 1RW
E06000052,Cornwall ,455.6,TR12 6SW,TR12,6SW
E06000052,Cornwall ,455.6,TR13 0AA,TR13,0AA
E06000052,Cornwall ,455.6,TR18 5LZ,TR18,5LZ
E06000052,Cornwall ,455.6,TR19 6PN,TR19,6PN
E06000052,Cornwall ,455.6,TR2  4AA,TR2, 4AA
E06000052,Cornwall ,455.6,TR11 3BB,TR11,3BB
E06000052,Cornwall ,455.6,TR10 8RN,TR10,8RN
E06000052,Cornwall ,455.6,TR21 0YH,TR21,0YH
E06000052,Cornwall ,455.6,TR20 9YL,TR20,9YL
E06000052,Cornwall ,455.6,TR26 1AA,TR26,1AA
E06000052,Cornwall ,455.6,TR27 4JW,TR27,4JW
E06000052,Cornwall ,455.6,TR17 0EN,TR17,0EN
E06000052,Cornwall ,455.6,TR7  1SP,TR7, 1SP
E06000052,Cornwall ,455.6,TR6  0WD,TR6, 0WD
E06000052,Cornwall ,455.6,TR8  4LB,TR8, 4LB
E06000052,Cornwall ,455.6,TR9  6BB,TR9, 6BB
E06000052,Cornwall ,455.6,TR93 0WA,TR93,0WA
E06000052,Cornwall ,455.6,TR3  6QN,TR3, 6QN
E06000052,Cornwall ,455.6,TR4  8GF,TR4, 8GF
E06000052,Cornwall ,455.6,TR5  0NP,TR5, 0NP
E06000052,Cornwall ,455.6,TR14 9AG,TR14,9AG
E06000052,Cornwall ,455.6,TR15 1AA,TR15,1AA
E06000052,Cornwall ,455.6,TR16 4SQ,TR16,4SQ
E06000053,Isles of Scilly ,,TR22 0PL,TR22,0PL
E06000053,Isles of Scilly ,,TR23 0PR,TR23,0PR
E06000053,Isles of Scilly ,,TR24 0AD,TR24,0AD
E06000053,Isles of Scilly ,,TR25 0QL,TR25,0QL
E06000054,Wiltshire ,534.4,BA12 0DJ,BA12,0DJ
E06000054,Wiltshire ,534.4,BA13 2GA,BA13,2GA
E06000054,Wiltshire ,534.4,BA14 9ZQ,BA14,9ZQ
E06000054,Wiltshire ,534.4,GL7  5QF,GL7, 5QF
E06000054,Wiltshire ,534.4,GL8  8QU,GL8, 8QU
E06000054,Wiltshire ,534.4,SN10 1AS,SN10,1AS
E06000054,Wiltshire ,534.4,SN11 0AA,SN11,0AA
E06000054,Wiltshire ,534.4,SN12 8JH,SN12,8JH
E06000054,Wiltshire ,534.4,SN13 0AA,SN13,0AA
E06000054,Wiltshire ,534.4,SN15 2QQ,SN15,2QQ
E06000054,Wiltshire ,534.4,SN16 0FD,SN16,0FD
E06000054,Wiltshire ,534.4,SN9  5BE,SN9, 5BE
E06000054,Wiltshire ,534.4,SO5  0FU,SO5, 0FU
E06000054,Wiltshire ,534.4,SP1  1AA,SP1, 1AA
E06000054,Wiltshire ,534.4,SO51 6FT,SO51,6FT
E06000054,Wiltshire ,534.4,SP4  9DG,SP4, 9DG
E06000054,Wiltshire ,534.4,SP5  1ZG,SP5, 1ZG
E06000054,Wiltshire ,534.4,SP9  7AH,SP9, 7AH
E06000054,Wiltshire ,534.4,SP11 9FG,SP11,9FG
E06000054,Wiltshire ,534.4,SP2  0PD,SP2, 0PD
E06000054,Wiltshire ,534.4,SP3  4HL,SP3, 4HL
E06000054,Wiltshire ,534.4,SP6  3PD,SP6, 3PD
E06000054,Wiltshire ,534.4,SP7  0HA,SP7, 0HA
E06000055,Bedford ,551.4,MK40 3BS,MK40,3BS
E06000055,Bedford ,551.4,MK41 0AA,MK41,0AA
E06000055,Bedford ,551.4,MK45 3YZ,MK45,3YZ
E06000055,Bedford ,551.4,MK42 0ND,MK42,0ND
E06000055,Bedford ,551.4,MK44 1DG,MK44,1DG
E06000055,Bedford ,551.4,NN10 0SG,NN10,0SG
E06000055,Bedford ,551.4,NN29 7GB,NN29,7GB
E06000055,Bedford ,551.4,PE18 0LH,PE18,0LH
E06000055,Bedford ,551.4,PE19 4HR,PE19,4HR
E06000055,Bedford ,551.4,PE28 0LX,PE28,0LX
E06000056,Central Bedfordshire ,546.1,AL3  8QE,AL3, 8QE
E06000056,Central Bedfordshire ,546.1,AL5  3QF,AL5, 3QF
E06000056,Central Bedfordshire ,546.1,HP4  1QR,HP4, 1QR
E06000056,Central Bedfordshire ,546.1,LU5  4AA,LU5, 4AA
E06000056,Central Bedfordshire ,546.1,LU6  1QS,LU6, 1QS
E06000056,Central Bedfordshire ,546.1,LU95 1AA,LU95,1AA
E06000056,Central Bedfordshire ,546.1,SG15 6AA,SG15,6AA
E06000056,Central Bedfordshire ,546.1,SG18 1AF,SG18,1AF
E06000056,Central Bedfordshire ,546.1,SG19 1LH,SG19,1LH
E06000056,Central Bedfordshire ,546.1,SG16 6JH,SG16,6JH
E06000056,Central Bedfordshire ,546.1,SG17 5AQ,SG17,5AQ
E06000056,Central Bedfordshire ,546.1,SG5  3BG,SG5, 3BG
E06000056,Central Bedfordshire ,546.1,SG6  4YX,SG6, 4YX
E06000056,Central Bedfordshire ,546.1,SG7  5JL,SG7, 5JL
E06000056,Central Bedfordshire ,546.1,SG8  0LF,SG8, 0LF
E06000057,Northumberland ,477.5,CA6  7BB,CA6, 7BB
E06000057,Northumberland ,477.5,CA8  7JQ,CA8, 7JQ
E06000057,Northumberland ,477.5,CA9  3LA,CA9, 3LA
E06000057,Northumberland ,477.5,NE20 0EE,NE20,0EE
E06000057,Northumberland ,477.5,NE19 2DL,NE19,2DL
E06000057,Northumberland ,477.5,NE18 0LL,NE18,0LL
E06000057,Northumberland ,477.5,NE15 9QX,NE15,9QX
E06000057,Northumberland ,477.5,NE22 5BP,NE22,5BP
E06000057,Northumberland ,477.5,NE13 6BP,NE13,6BP
E06000057,Northumberland ,477.5,NE24 1NY,NE24,1NY
E06000057,Northumberland ,477.5,NE23 9ZX,NE23,9ZX
E06000057,Northumberland ,477.5,NE25 0LP,NE25,0LP
E06000057,Northumberland ,477.5,NE26 1BU,NE26,1BU
E06000057,Northumberland ,477.5,NE27 0JL,NE27,0JL
E06000057,Northumberland ,477.5,NE41 8DF,NE41,8DF
E06000057,Northumberland ,477.5,NE42 5BF,NE42,5BF
E06000057,Northumberland ,477.5,NE43 7QE,NE43,7QE
E06000057,Northumberland ,477.5,NE45 5JA,NE45,5JA
E06000057,Northumberland ,477.5,NE44 6YX,NE44,6YX
E06000057,Northumberland ,477.5,NE46 1AA,NE46,1AA
E06000057,Northumberland ,477.5,NE61 1DE,NE61,1DE
E06000057,Northumberland ,477.5,NE48 1EH,NE48,1EH
E06000057,Northumberland ,477.5,NE47 9DH,NE47,9DH
E06000057,Northumberland ,477.5,NE49 0DQ,NE49,0DQ
E06000057,Northumberland ,477.5,NE63 0TJ,NE63,0TJ
E06000057,Northumberland ,477.5,NE64 6XW,NE64,6XW
E06000057,Northumberland ,477.5,NE65 0AA,NE65,0AA
E06000057,Northumberland ,477.5,NE66 3PN,NE66,3PN
E06000057,Northumberland ,477.5,NE67 5DP,NE67,5DP
E06000057,Northumberland ,477.5,NE68 7BA,NE68,7BA
E06000057,Northumberland ,477.5,NE69 7AJ,NE69,7AJ
E06000057,Northumberland ,477.5,NE62 5QZ,NE62,5QZ
E06000057,Northumberland ,477.5,NE71 6AP,NE71,6AP
E06000057,Northumberland ,477.5,NE70 7HW,NE70,7HW
E06000057,Northumberland ,477.5,TD15 2UX,TD15,2UX
E06000057,Northumberland ,477.5,TD5  8AR,TD5, 8AR
E06000057,Northumberland ,477.5,TD12 4TA,TD12,4TA
E07000004,Aylesbury Vale,594.4,HP17 0FB,HP17,0FB
E07000004,Aylesbury Vale,594.4,HP16 9PW,HP16,9PW
E07000004,Aylesbury Vale,594.4,HP21 7TW,HP21,7TW
E07000004,Aylesbury Vale,594.4,HP20 9JP,HP20,9JP
E07000004,Aylesbury Vale,594.4,HP22 0AJ,HP22,0AJ
E07000004,Aylesbury Vale,594.4,HP18 9EQ,HP18,9EQ
E07000004,Aylesbury Vale,594.4,HP19 0FW,HP19,0FW
E07000004,Aylesbury Vale,594.4,HP27 0PH,HP27,0PH
E07000004,Aylesbury Vale,594.4,MK18 1AU,MK18,1AU
E07000004,Aylesbury Vale,594.4,NN12 8FU,NN12,8FU
E07000004,Aylesbury Vale,594.4,NN13 7JP,NN13,7JP
E07000004,Aylesbury Vale,594.4,OX33 1DE,OX33,1DE
E07000004,Aylesbury Vale,594.4,OX6  0GT,OX6, 0GT
E07000004,Aylesbury Vale,594.4,OX27 0HN,OX27,0HN
E07000004,Aylesbury Vale,594.4,OX9  1DE,OX9, 1DE
E07000004,Aylesbury Vale,594.4,OX5  2RG,OX5, 2RG
E07000005,Chiltern,580.5,HP15 6UY,HP15,6UY
E07000005,Chiltern,580.5,HP10 8AA,HP10,8AA
E07000005,Chiltern,580.5,HP5  1AA,HP5, 1AA
E07000005,Chiltern,580.5,HP7  9EL,HP7, 9EL
E07000005,Chiltern,580.5,HP8  4AA,HP8, 4AA
E07000005,Chiltern,580.5,HP9  2AZ,HP9, 2AZ
E07000005,Chiltern,580.5,HP6  5QQ,HP6, 5QQ
E07000005,Chiltern,580.5,SL9  9SB,SL9, 9SB
E07000005,Chiltern,580.5,WD3  2XW,WD3, 2XW
E07000006,South Bucks,606.9,UB8  1DH,UB8, 1DH
E07000006,South Bucks,606.9,UB9  5GE,UB9, 5GE
E07000007,Wycombe,622.4,HP11 1JY,HP11,1JY
E07000007,Wycombe,622.4,HP12 3EJ,HP12,3EJ
E07000007,Wycombe,622.4,HP13 5EG,HP13,5EG
E07000007,Wycombe,622.4,HP14 3XN,HP14,3XN
E07000007,Wycombe,622.4,OX11 0TE,OX11,0TE
E07000007,Wycombe,622.4,OX14 4XQ,OX14,4XQ
E07000007,Wycombe,622.4,OX2  9XW,OX2, 9XW
E07000007,Wycombe,622.4,OX39 4BH,OX39,4BH
E07000007,Wycombe,622.4,OX49 5HZ,OX49,5HZ
E07000008,Cambridge,642.4,CB21 5BE,CB21,5BE
E07000008,Cambridge,642.4,CB22 3AY,CB22,3AY
E07000008,Cambridge,642.4,CB25 0WA,CB25,0WA
E07000008,Cambridge,642.4,CB3  0BJ,CB3, 0BJ
E07000008,Cambridge,642.4,CB24 3FW,CB24,3FW
E07000008,Cambridge,642.4,CB4  6YW,CB4, 6YW
E07000008,Cambridge,642.4,CB5  0AX,CB5, 0AX
E07000009,East Cambridgeshire,518,CB10 1RT,CB10,1RT
E07000009,East Cambridgeshire,518,CB7  4YX,CB7, 4YX
E07000009,East Cambridgeshire,518,CB8  0FG,CB8, 0FG
E07000009,East Cambridgeshire,518,CB6  2RY,CB6, 2RY
E07000009,East Cambridgeshire,518,IP28 8LE,IP28,8LE
E07000009,East Cambridgeshire,518,PE14 9TG,PE14,9TG
E07000009,East Cambridgeshire,518,PE38 0PP,PE38,0PP
E07000010,Fenland,457,PE15 9JN,PE15,9JN
E07000010,Fenland,457,PE16 6YB,PE16,6YB
E07000010,Fenland,457,PE12 0QU,PE12,0QU
E07000010,Fenland,457,PE26 2SQ,PE26,2SQ
E07000011,Huntingdonshire,572.3,PE29 1PB,PE29,1PB
E07000011,Huntingdonshire,572.3,PE27 3YB,PE27,3YB
E07000026,Allerdale,469.8,CA7  1HX,CA7, 1HX
E07000026,Allerdale,469.8,CA13 9BY,CA13,9BY
E07000026,Allerdale,469.8,CA14 1BL,CA14,1BL
E07000026,Allerdale,469.8,CA95 1AA,CA95,1AA
E07000026,Allerdale,469.8,CA5  2EF,CA5, 2EF
E07000026,Allerdale,469.8,CA12 4BN,CA12,4BN
E07000026,Allerdale,469.8,CA15 6BS,CA15,6BS
E07000027,Barrow-in-Furness,633.1,LA14 3TP,LA14,3TP
E07000027,Barrow-in-Furness,633.1,LA15 8BN,LA15,8BN
E07000027,Barrow-in-Furness,633.1,LA16 7AE,LA16,7AE
E07000027,Barrow-in-Furness,633.1,LA12 0LT,LA12,0LT
E07000027,Barrow-in-Furness,633.1,LA13 0AA,LA13,0AA
E07000027,Barrow-in-Furness,633.1,LA17 7TU,LA17,7TU
E07000028,Carlisle,509.8,CA1  1BH,CA1, 1BH
E07000028,Carlisle,509.8,CA99 1AA,CA99,1AA
E07000028,Carlisle,509.8,CA4  9JE,CA4, 9JE
E07000028,Carlisle,509.8,CA2  7BJ,CA2, 7BJ
E07000028,Carlisle,509.8,CA3  9RJ,CA3, 9RJ
E07000028,Carlisle,509.8,DG16 5HZ,DG16,5HZ
E07000028,Carlisle,509.8,TD9  0TJ,TD9, 0TJ
E07000029,Copeland,891.2,CA21 2XA,CA21,2XA
E07000029,Copeland,891.2,CA22 2AP,CA22,2AP
E07000029,Copeland,891.2,CA20 1BF,CA20,1BF
E07000029,Copeland,891.2,CA23 3AA,CA23,3AA
E07000029,Copeland,891.2,CA24 3LD,CA24,3LD
E07000029,Copeland,891.2,CA25 5AA,CA25,5AA
E07000029,Copeland,891.2,CA26 3QP,CA26,3QP
E07000029,Copeland,891.2,CA27 0BD,CA27,0BD
E07000029,Copeland,891.2,CA28 0AA,CA28,0AA
E07000029,Copeland,891.2,CA19 1TL,CA19,1TL
E07000029,Copeland,891.2,CA18 1BR,CA18,1BR
E07000029,Copeland,891.2,LA18 4JQ,LA18,4JQ
E07000029,Copeland,891.2,LA19 5AB,LA19,5AB
E07000029,Copeland,891.2,LA20 6ET,LA20,6ET
E07000030,Eden,519.2,CA11 0HX,CA11,0HX
E07000030,Eden,519.2,CA16 6BJ,CA16,6BJ
E07000030,Eden,519.2,CA17 4BX,CA17,4BX
E07000030,Eden,519.2,CA10 1SN,CA10,1SN
E07000030,Eden,519.2,LA10 5NF,LA10,5NF
E07000031,South Lakeland,501.2,LA11 6AE,LA11,6AE
E07000031,South Lakeland,501.2,LA22 0AA,LA22,0AA
